Bottom Zone List for /home/santhosh/work/fonts/Malini/fonts/Malini/otf/Malini-Regular.otf on Mon Jan 23 15:29:25 2023
count   height    glyphs
   21      389    [ml_ca ml_ca_virama_ca ml_ca_virama_cha ml_cha ml_cha_sign_u ml_cha_sign_uu ml_ja_virama_ja ml_ja_virama_nya ml_ja_virama_ra ml_nya_virama_ja ml_nya_virama_ja_sign_u ml_nya_virama_ja_sign_uu ml_fraction_one_quarter ml_ca_sign_u ml_ca_sign_uu ml_ca_virama_ca_sign_u ml_ca_virama_ca_sign_uu ml_ja_virama_nya_sign_u ml_ja_virama_nya_sign_uu ml_ja_virama_ra_sign_u ml_ja_virama_ra_sign_uu]
    1      392    [equal]
    1      394    [Euro]
    1      395    [ml_visarga]
    1      406    [uni25CC]
    3      407    [ml_sha_virama_ra ml_sha_virama_ra_sign_u ml_sha_virama_ra_sign_uu]
    2      415    [ml_ja_virama_ja_sign_u ml_ja_virama_ja_sign_uu]
    3      419    [ampersand eth]
    1      424    [percent]
    1      433    [asciicircum]
    1      438    [mu]
    4      444    [r racute rcedilla rcaron]
    1      446    [six]
    2      457    [exclamdown questiondown]
    1      461    [copyright]
    1      463    [tt]
    1      464    [numbersign]
    2      467    [five semicolon]
    6      468    [ml_a ml_aa ml_nna_virama_dda ml_fraction_one_one_hundred_and_sixtieth ml_nna_virama_dda_sign_u ml_nna_virama_dda_sign_uu]
   15      469    [ml_ma ml_ma_sign_vocalic_r ml_ma_virama_ma ml_ma_virama_ra ml_ha_virama_ma ml_fraction_one_sixteenth ml_ma_virama_la ml_ma_sign_u ml_ma_sign_uu ml_ma_virama_ma_sign_u ml_ma_virama_ma_sign_uu ml_ha_virama_ma_sign_u ml_ha_virama_ma_sign_uu ml_ma_virama_ra_sign_u ml_ma_virama_ra_sign_uu]
   11      471    [u ucircumflex uacute uring umacron ugrave udieresis utilde ubreve uogonek uhungarumlaut]
    7      472    [b g ml_digit_zero gcircumflex gcedilla gdotaccent gbreve]
   10      473    [d dcroat q ml_ya ml_ya_virama_ya dcaron ml_ya_sign_u ml_ya_sign_uu ml_ya_virama_ya_sign_u ml_ya_virama_ya_sign_uu]
    5      474    [z ml_fraction_one_twentieth zacute zcaron zdotaccent]
    2      475    [ae p]
   16      478    [ml_ka_virama_rra_virama_rra ml_ma ml_ma_sign_vocalic_r ml_ma_virama_ma ml_ma_virama_ra ml_ha_virama_ma ml_fraction_one_sixteenth ml_ma_virama_la ml_ma_sign_u ml_ma_sign_uu ml_ma_virama_ma_sign_u ml_ma_virama_ma_sign_uu ml_ha_virama_ma_sign_u ml_ha_virama_ma_sign_uu ml_ma_virama_ra_sign_u ml_ma_virama_ra_sign_uu]
  387      479    [c e eng o oe oslash thorn uni3A9 ml_a ml_aa ml_i ml_ii ml_u ml_uu ml_vocalic_l ml_e ml_ai ml_o ml_oo ml_au ml_ka ml_ka_sign_u ml_ka_sign_uu ml_ka_sign_vocalic_r ml_ka_virama_ka ml_ka_virama_ka_sign_u ml_ka_virama_ka_sign_uu ml_ka_virama_ka_virama_ra ml_ka_virama_ta ml_ka_virama_ta_virama_ra ml_ka_virama_ra ml_ka_virama_ssa ml_ga ml_ga_sign_u ml_ga_sign_uu ml_ga_sign_vocalic_r ml_ga_virama_ga ml_ga_virama_da ml_ga_virama_da_virama_dha ml_ga_virama_da_virama_dha_virama_ra ml_ga_virama_na ml_ga_virama_na_sign_u ml_ga_virama_na_sign_uu ml_ga_virama_ma ml_ga_virama_ra ml_gha ml_nga ml_nga_virama_ka ml_nga_virama_ka_sign_u ml_nga_virama_ka_sign_uu ml_nga_virama_ka_sign_vocalic_r ml_nga_virama_nga ml_ja ml_ja_sign_u ml_ja_sign_uu ml_ja_virama_ja ml_ja_virama_ja_sign_u ml_ja_virama_ja_sign_uu ml_ja_virama_nya ml_ja_virama_ra ml_jha ml_nya ml_nya_virama_ca ml_nya_virama_ja ml_nya_virama_ja_sign_u ml_nya_virama_ja_sign_uu ml_nya_virama_nya ml_ttha ml_dda ml_dda_sign_vocalic_r ml_dda_virama_dda ml_dda_virama_ddha ml_dda_virama_ra ml_ddha ml_nna ml_nna_sign_u ml_nna_sign_uu ml_nna_virama_tta ml_nna_virama_tta_virama_ra ml_nna_virama_ttha ml_nna_virama_dda ml_nna_virama_nna ml_nna_virama_nna_sign_u ml_nna_virama_nna_sign_uu ml_nna_virama_ma ml_ta ml_ta_sign_u ml_ta_sign_uu ml_ta_sign_vocalic_r ml_ta_virama_ta ml_ta_virama_ta_sign_u ml_ta_virama_ta_sign_uu ml_ta_virama_ta_sign_vocalic_r ml_ta_virama_ta_virama_ra ml_ta_virama_tha ml_ta_virama_na ml_ta_virama_bha ml_ta_virama_bha_sign_u ml_ta_virama_ma ml_ta_virama_ra ml_ta_virama_sa ml_tha ml_da ml_da_sign_vocalic_r ml_da_virama_da ml_da_virama_dha ml_da_virama_dha_virama_ra ml_da_virama_ra ml_na ml_na_sign_u ml_na_sign_uu ml_na_sign_vocalic_r ml_na_virama_ta ml_na_virama_ta_sign_u ml_na_virama_ta_sign_uu ml_na_virama_ta_virama_ra ml_na_virama_tha ml_na_virama_da ml_na_virama_da_virama_ra ml_na_virama_dha ml_na_virama_dha_virama_ra ml_na_virama_na ml_na_virama_na_sign_u ml_na_virama_na_sign_uu ml_na_virama_ma ml_na_virama_rra ml_nnna ml_ba ml_ba_sign_vocalic_r ml_ba_virama_da ml_ba_virama_ba ml_ba_virama_ra ml_bha ml_bha_sign_u ml_bha_sign_uu ml_bha_virama_ra ml_ma_virama_pa ml_ma_virama_pa_virama_ra ml_ya ml_ya_virama_ya ml_ra ml_ra_sign_u ml_rra ml_rra_virama_rra ml_la ml_la_virama_pa ml_la_virama_la ml_lla ml_lla_virama_lla ml_llla ml_va ml_va_sign_vocalic_r ml_va_virama_ra ml_va_virama_va ml_sha ml_sha_sign_u ml_sha_sign_uu ml_sha_sign_vocalic_r ml_sha_virama_ra ml_ssa ml_ssa_virama_tta ml_ssa_virama_tta_virama_ra ml_ssa_virama_ttha ml_ssa_virama_pa ml_ssa_virama_ra ml_sa ml_sa_sign_vocalic_r ml_sa_virama_ta ml_sa_virama_ta_virama_ra ml_sa_virama_tha ml_sa_virama_na ml_sa_virama_pa ml_sa_virama_ra ml_sa_virama_rra_virama_rra ml_sa_virama_sa ml_ha ml_ha_sign_u ml_ha_sign_uu ml_ha_sign_vocalic_r ml_ha_virama_na ml_ha_virama_na_sign_u ml_ha_virama_na_sign_uu ml_ha_virama_ra ml_sign_aa ml_sign_e ml_sign_ai ml_sign_o ml_sign_au ml_para ml_chillu_m ml_chillu_y ml_chillu_lll ml_au_length_mark ml_fraction_three_eightieths ml_vocalic_ll ml_digit_two ml_digit_three ml_digit_four ml_digit_five ml_digit_six ml_digit_eight ml_digit_nine ml_number_one_hundred ml_number_one_thousand ml_fraction_three_quarters ml_fraction_one_eighth ml_date_mark ml_chillu_nn ml_chillu_n ml_chillu_n_virama_rra ml_chillu_rr ml_chillu_l ml_chillu_ll ml_chillu_k ccircumflex ecircumflex ocircumflex cacute eacute oacute ccedilla emacron omacron egrave ograve ccaron ecaron edieresis odieresis cdotaccent edotaccent otilde eogonek ohungarumlaut ml_ka_virama_la ml_ga_virama_la ml_ta_virama_la ml_ba_virama_la ml_va_virama_la ml_sha_virama_la ml_sa_virama_la ml_ha_virama_la ml_gha_sign_u ml_gha_sign_uu ml_nga_sign_u ml_nga_sign_uu ml_jha_sign_u ml_jha_sign_uu ml_nya_sign_u ml_nya_sign_uu ml_ttha_sign_u ml_ttha_sign_uu ml_dda_sign_u ml_dda_sign_uu ml_ddha_sign_u ml_ddha_sign_uu ml_tha_sign_u ml_tha_sign_uu ml_da_sign_u ml_da_sign_uu ml_ba_sign_u ml_ba_sign_uu ml_ya_sign_u ml_ya_sign_uu ml_la_sign_u ml_la_sign_uu ml_va_sign_u ml_va_sign_uu ml_rra_sign_u ml_rra_sign_uu ml_ssa_sign_u ml_ssa_sign_uu ml_sa_sign_u ml_sa_sign_uu ml_lla_sign_u ml_lla_sign_uu ml_llla_sign_u ml_llla_sign_uu ml_ka_virama_ssa_sign_u ml_ka_virama_ssa_sign_uu ml_ga_virama_da_sign_u ml_ga_virama_da_sign_uu ml_ga_virama_da_virama_dha_sign_u ml_ga_virama_da_virama_dha_sign_uu ml_ga_virama_ma_sign_u ml_ga_virama_ma_sign_uu ml_nga_virama_nga_sign_u ml_nga_virama_nga_sign_uu ml_nya_virama_ca_sign_u ml_nya_virama_ca_sign_uu ml_ja_virama_nya_sign_u ml_ja_virama_nya_sign_uu ml_nya_virama_nya_sign_u ml_nya_virama_nya_sign_uu ml_nna_virama_dda_sign_u ml_nna_virama_dda_sign_uu ml_nna_virama_tta_sign_u ml_nna_virama_tta_sign_uu ml_nna_virama_ma_sign_u ml_nna_virama_ma_sign_uu ml_ta_virama_tha_sign_u ml_ta_virama_tha_sign_uu ml_da_virama_da_sign_u ml_da_virama_da_sign_uu ml_da_virama_dha_sign_u ml_da_virama_dha_sign_uu ml_ta_virama_sa_sign_u ml_ta_virama_sa_sign_uu ml_ta_virama_ma_sign_u ml_ta_virama_ma_sign_uu ml_na_virama_tha_sign_u ml_na_virama_tha_sign_uu ml_na_virama_da_sign_u ml_na_virama_da_sign_uu ml_na_virama_dha_sign_u ml_na_virama_dha_sign_uu ml_na_virama_ma_sign_u ml_na_virama_ma_sign_uu ml_na_virama_rra_sign_u ml_na_virama_rra_sign_uu ml_chillu_n_virama_rra_sign_u ml_chillu_n_virama_rra_sign_uu ml_ba_virama_ba_sign_u ml_ba_virama_ba_sign_uu ml_ma_virama_pa_sign_u ml_ma_virama_pa_sign_uu ml_ya_virama_ya_sign_u ml_ya_virama_ya_sign_uu ml_la_virama_la_sign_u ml_la_virama_la_sign_uu ml_va_virama_va_sign_u ml_va_virama_va_sign_uu ml_sa_virama_sa_sign_u ml_sa_virama_sa_sign_uu ml_sa_virama_tha_sign_u ml_sa_virama_tha_sign_uu ml_lla_virama_lla_sign_u ml_lla_virama_lla_sign_uu ml_rra_virama_rra_sign_u ml_rra_virama_rra_sign_uu ml_ka_virama_ra_sign_u ml_ka_virama_ra_sign_uu ml_ka_virama_ka_virama_ra_sign_u ml_ka_virama_ka_virama_ra_sign_uu ml_ka_virama_ta_virama_ra_sign_u ml_ka_virama_ta_virama_ra_sign_uu ml_ga_virama_ra_sign_u ml_ga_virama_ra_sign_uu ml_ga_virama_da_virama_dha_virama_ra_sign_u ml_ga_virama_da_virama_dha_virama_ra_sign_uu ml_ja_virama_ra_sign_u ml_ja_virama_ra_sign_uu ml_dda_virama_ra_sign_u ml_dda_virama_ra_sign_uu ml_nna_virama_tta_virama_ra_sign_u ml_nna_virama_tta_virama_ra_sign_uu ml_ta_virama_ra_sign_u ml_ta_virama_ra_sign_uu ml_ta_virama_ta_virama_ra_sign_u ml_ta_virama_ta_virama_ra_sign_uu ml_da_virama_ra_sign_u ml_da_virama_ra_sign_uu ml_na_virama_ta_virama_ra_sign_u ml_na_virama_ta_virama_ra_sign_uu ml_na_virama_da_virama_ra_sign_u ml_na_virama_da_virama_ra_sign_uu ml_na_virama_dha_virama_ra_sign_u ml_na_virama_dha_virama_ra_sign_uu ml_da_virama_dha_virama_ra_sign_u ml_da_virama_dha_virama_ra_sign_uu ml_ba_virama_ra_sign_u ml_ba_virama_ra_sign_uu ml_bha_virama_ra_sign_u ml_bha_virama_ra_sign_uu ml_ma_virama_pa_virama_ra_sign_u ml_ma_virama_pa_virama_ra_sign_uu ml_va_virama_ra_sign_u ml_va_virama_ra_sign_uu ml_sha_virama_ra_sign_u ml_sha_virama_ra_sign_uu ml_sa_virama_ra_sign_u ml_sa_virama_ra_sign_uu ml_ha_virama_ra_sign_u ml_ha_virama_ra_sign_uu ml_ssa_virama_ra_sign_u ml_ssa_virama_ra_sign_uu]
   18      480    [f ff fi ft ordfeminine t ml_sha_virama_sha ml_sha_virama_sha_sign_u ml_sha_virama_sha_sign_uu ml_sa_virama_ta ml_sa_virama_ta_virama_ra ml_sa_virama_na ml_sa_virama_rra_virama_rra ml_fraction_one_tenth ml_fraction_one_half tcaron tcommaaccent]
    7      482    [ae at ml_sha_virama_ca ml_sign_ee ml_sha_virama_ca_sign_u ml_sha_virama_ca_sign_uu]
   23      483    [h hbar n s ml_ee ml_ka_virama_ka_sign_uu ml_tta ml_tta_sign_vocalic_r ml_ta_sign_uu ml_ta_virama_ta_sign_uu ml_na_virama_ta_sign_uu hcircumflex scircumflex nacute sacute ncedilla scedilla ncaron scaron ntilde scommaaccent ml_tta_sign_u ml_tta_sign_uu]
    6      484    [m ml_ka_virama_ka_sign_u ml_tta_virama_ra ml_fraction_three_quarters ml_tta_virama_ra_sign_u ml_tta_virama_ra_sign_uu]
   14      485    [a ml_tta_virama_tta acircumflex aacute aring amacron agrave acaron adieresis atilde abreve aogonek ml_tta_virama_tta_sign_u ml_tta_virama_tta_sign_uu]
    3      487    [ml_nga_virama_nga ml_nga_virama_nga_sign_u ml_nga_virama_nga_sign_uu]
    3      488    [ml_nga_virama_nga ml_nga_virama_nga_sign_u ml_nga_virama_nga_sign_uu]
   19      489    [i ij k v w x y wcircumflex ycircumflex wacute yacute kcedilla wgrave ygrave wdieresis ydieresis]
    2      491    [section ml_ra_sign_u]
    1      492    [ml_fraction_one_fortieth]
    1      493    [pi]
   40      494    [ml_ii ml_vocalic_r ml_kha ml_nga_virama_ka_virama_ra ml_ja_virama_ja ml_ja_virama_ja_sign_u ml_ja_virama_ja_sign_uu ml_nya_virama_ja ml_nya_virama_ja_sign_u ml_nya_virama_ja_sign_uu ml_ddha ml_ta_virama_tha ml_pha ml_pha_virama_ra ml_pha_virama_rra_virama_rra ml_ra_sign_uu ml_sa_virama_tha ml_sign_au ml_fraction_three_twentieths ml_fraction_one_fifth ml_archaic_ii ml_vocalic_rr ml_digit_one ml_digit_seven ml_fraction_three_sixteenths ml_pha_virama_la ml_kha_sign_u ml_kha_sign_uu ml_ddha_sign_u ml_ddha_sign_uu ml_pha_sign_u ml_pha_sign_uu ml_ta_virama_tha_sign_u ml_ta_virama_tha_sign_uu ml_sa_virama_tha_sign_u ml_sa_virama_tha_sign_uu ml_nga_virama_ka_virama_ra_sign_u ml_nga_virama_ka_virama_ra_sign_uu ml_pha_virama_ra_sign_u ml_pha_virama_ra_sign_uu]
    3      495    [ml_ta_virama_ma ml_ta_virama_ma_sign_u ml_ta_virama_ma_sign_uu]
    4      496    [ml_nna_virama_tta ml_ta_virama_bha ml_nna_virama_tta_sign_u ml_nna_virama_tta_sign_uu]
    3      497    [ml_circular_virama ml_sign_oo]
    1      498    [ml_ra_sign_uu]
    2      499    [ml_candrabindu]
    1      503    [ml_fraction_one_fifth]
    8      505    [asterisk dotlessi icircumflex iacute imacron igrave idieresis itilde]
    1      510    [eng]
    3      511    [ml_ga_virama_ma ml_ga_virama_ma_sign_u ml_ga_virama_ma_sign_uu]
    3      517    [ml_cha ml_cha_sign_u ml_cha_sign_uu]
    1      521    [Hbar]
    1      529    [Hbar]
    2      532    [uni20B9]
    1      535    [ml_virama]
    1      536    [Hbar]
    2      537    [uni20A9]
    2      544    [trademark]
   19      547    [C G S ml_sign_ii Ccircumflex Gcircumflex Scircumflex Cacute Sacute Ccedilla Gcedilla Scedilla Ccaron Scaron Cdotaccent Gdotaccent Gbreve Scommaaccent]
    1      567    [registered]
    8      574    [breve brevecmb hbar abreve gbreve ubreve]
   17      575    [E F T Z Ecircumflex Eacute Zacute Emacron Egrave Ecaron Tcaron Zcaron Edieresis Edotaccent Zdotaccent Eogonek Tcommaaccent]
    2      576    [quotedblleft quoteleft]
    1      578    [ml_vertical_bar_virama]
    1      589    [ml_candrabindu]
    1      601    [germandbls]
    3      602    [dcroat ordmasculine]
    8      612    [degree ring ringcmb aring uring]
    1      615    [ft]
    1      616    [registered]
    2      625    [ml_combining_anusvara_above ml_avagraha]
    1      631    [ij]
    2      662    [AE OE]
    2      663    [percent]
    2      672    [four ml_circular_virama]
    1      676    [five]
    2      682    [at paragraph]
   10      683    [dieresis dieresiscmb registered adieresis edieresis idieresis odieresis udieresis wdieresis ydieresis]
    9      685    [tilde tildecmb atilde itilde ntilde otilde utilde]
    1      686    [B]
    1      689    [seven]
    2      692    [AE OE]
    3      697    [zero Oslash copyright]
   29      699    [D Dcroat E Eth F OE P R T Z bracketleft bracketright Ecircumflex Eacute Racute Zacute Rcedilla Emacron Egrave Dcaron Ecaron Rcaron Tcaron Zcaron Edieresis Edotaccent Zdotaccent Eogonek Tcommaaccent]
    8      701    [ampersand ml_chillu_lll ml_chillu_nn ml_chillu_n ml_chillu_rr ml_chillu_l ml_chillu_ll ml_chillu_k]
   26      704    [C G O f ff fi ft question ml_sign_i ml_sign_i.wrap Ccircumflex Gcircumflex Ocircumflex Cacute Oacute Ccedilla Gcedilla Omacron Ograve Ccaron Odieresis Cdotaccent Gdotaccent Otilde Gbreve Ohungarumlaut]
   13      705    [dotaccent dotaccentcmb ml_na_virama_rra ml_fraction_one_one_hundred_and_sixtieth ml_chillu_n_virama_rra cdotaccent edotaccent gdotaccent zdotaccent ml_na_virama_rra_sign_u ml_na_virama_rra_sign_uu ml_chillu_n_virama_rra_sign_u ml_chillu_n_virama_rra_sign_uu]
    6      708    [S Scircumflex Sacute Scedilla Scaron Scommaaccent]
    1      710    [uni1E9E]
   79      714    [B D E Eng F H I IJ J K L Lslash M N P R U V W X Y macron macroncmb paragraph yen Ecircumflex Hcircumflex Icircumflex Ucircumflex Wcircumflex Ycircumflex Eacute Iacute Lacute Nacute Racute Uacute Wacute Yacute Kcedilla Lcedilla Ncedilla Rcedilla Uring amacron emacron imacron omacron umacron Emacron Imacron Umacron Egrave Igrave Ugrave Wgrave Ygrave Dcaron Ecaron Lcaron Ncaron Rcaron Edieresis Idieresis Udieresis Wdieresis Ydieresis Edotaccent Idotaccent Itilde Ntilde Utilde Ubreve Eogonek Iogonek Uogonek Uhungarumlaut]
   10      719    [two three eight nine Euro Q braceleft braceright ml_digit_five uni20B9]
    1      723    [ml_fraction_three_quarters]
    1      724    [Ubreve]
    1      725    [sterling]
    1      727    [percent]
    5      730    [Thorn backslash bar brokenbar slash]
    1      735    [ordfeminine]
    2      737    [acute acutecmb]
    2      738    [hungarumlaut hungarumlautcmb]
    1      747    [trademark]
   11      750    [caron caroncmb fraction acaron ccaron dcaron ecaron ncaron rcaron scaron zcaron]
   13      752    [b d dcroat h k l lslash hcircumflex lacute kcedilla lcedilla dcaron lcaron]
    1      759    [ml_sign_ii]
    2      762    [Aring Uring]
    1      808    [ordmasculine]
    5      822    [degree ring ringcmb aring uring]
    3      827    [commaturnedabovecmb commaturnedmod gcedilla]
    7      832    [Adieresis Edieresis Idieresis Odieresis Udieresis Wdieresis Ydieresis]
    5      835    [Atilde Itilde Ntilde Otilde Utilde]
    5      855    [Cdotaccent Edotaccent Gdotaccent Idotaccent Zdotaccent]
    5      864    [Amacron Emacron Imacron Omacron Umacron]
   13      873    [circumflex circumflexcmb acircumflex ccircumflex ecircumflex gcircumflex hcircumflex icircumflex ocircumflex scircumflex ucircumflex wcircumflex ycircumflex]
    9      900    [Acaron Ccaron Dcaron Ecaron Ncaron Rcaron Scaron Tcaron Zcaron]
    2      972    [Aring Uring]
   11     1023    [Acircumflex Ccircumflex Ecircumflex Gcircumflex Hcircumflex Icircumflex Ocircumflex Scircumflex Ucircumflex Wcircumflex Ycircumflex]
